MomoyamaHaikagura	MitsumeGaTooru	1.0
MomoyamaHaikagura	SaladDays_vol18	0.928571
MomoyamaHaikagura	KimiHaBokuNoTaiyouDa	1.0
MomoyamaHaikagura	TouyouKidan	0.944444
MomoyamaHaikagura	HyougeMono	1.0
MomoyamaHaikagura	ReveryEarth	0.933333
MomoyamaHaikagura	TsubasaNoKioku	1.0
MomoyamaHaikagura	HinagikuKenzan	1.0
MomoyamaHaikagura	SaladDays_vol01	0.928571
MomoyamaHaikagura	RinToSiteSippuNoNaka	0.85
MomoyamaHaikagura	HighschoolKimengumi_vol01	1.0
MomoyamaHaikagura	HanzaiKousyouninMinegishiEitarou	0.933333
MomoyamaHaikagura	OL_Lunch	0.916667
MomoyamaHaikagura	HisokaReturns	1.0
MomoyamaHaikagura	MukoukizuNoChonbo	1.0
MomoyamaHaikagura	Arisa	1.0
MomoyamaHaikagura	UnbalanceTokyo	1.0
MomoyamaHaikagura	TennenSenshiG	0.928571
MomoyamaHaikagura	WarewareHaOniDearu	0.866667
MomoyamaHaikagura	Akuhamu	1.0
MomoyamaHaikagura	MemorySeijin	0.866667
MomoyamaHaikagura	SonokiDeABC	0.933333
MomoyamaHaikagura	ByebyeC-BOY	0.928571
MomoyamaHaikagura	Hamlet	0.956522
MomoyamaHaikagura	KuroidoGanka	0.866667
MomoyamaHaikagura	SamayoeruSyonenNiJunaiWo	0.857143
MomoyamaHaikagura	Buddha	1.0
MomoyamaHaikagura	Count3DeKimeteAgeru	0.866667
MomoyamaHaikagura	LancelotFullThrottle	0.933333
MomoyamaHaikagura	RisingGirl	0.941176
MomoyamaHaikagura	YamatoNoHane	0.9375
MomoyamaHaikagura	Belmondo	0.933333
MomoyamaHaikagura	BEMADER_P	1.0
MomoyamaHaikagura	KonnaBlackJackWaIyada	1.0
MomoyamaHaikagura	MagicianLoad	1.0
MomoyamaHaikagura	ShimatteIkouze_vol01	1.0
MomoyamaHaikagura	Jin	0.933333
MomoyamaHaikagura	GinNoChimera	0.933333
MomoyamaHaikagura	KoukouNoHitotachi	1.0
MomoyamaHaikagura	EienNoWith	0.882353
MomoyamaHaikagura	DareMoNeteWaNaranu	1.0
MomoyamaHaikagura	Jyovolley	0.928571
MomoyamaHaikagura	BokuHaSitatakaKun	0.933333
MomoyamaHaikagura	HighschoolKimengumi_vol20	1.0
MomoyamaHaikagura	YumeNoKayoiji	1.0
MomoyamaHaikagura	NichijouSoup	1.0
MomoyamaHaikagura	UchuKigekiM774	1.0
MomoyamaHaikagura	MAD_STONE	1.0
MomoyamaHaikagura	MariaSamaNihaNaisyo	1.0
MomoyamaHaikagura	ShimatteIkouze_vol26	1.0
MomoyamaHaikagura	MoeruOnisan_vol01	0.857143
MomoyamaHaikagura	ARMS	1.0
MomoyamaHaikagura	MutekiBoukenSyakuma	1.0
MomoyamaHaikagura	MadouTaiga	0.923077
MomoyamaHaikagura	TasogareTsushin	0.933333
MomoyamaHaikagura	GarakutayaManta	1.0
MomoyamaHaikagura	Nekodama	0.941176
MomoyamaHaikagura	OhWareraRettouSeitokai	1.0
MomoyamaHaikagura	TensiNoHaneToAkumaNoShippo	0.928571
MomoyamaHaikagura	MayaNoAkaiKutsu	0.928571
MomoyamaHaikagura	UchiNoNyan'sDiary	1.0
MomoyamaHaikagura	KyokugenCyclone	1.0
MomoyamaHaikagura	PrismHeart	1.0
MomoyamaHaikagura	AosugiruHaru	0.8
MomoyamaHaikagura	That'sIzumiko	1.0
MomoyamaHaikagura	PLANET7	0.933333
MomoyamaHaikagura	TotteokiNoABC	0.928571
MomoyamaHaikagura	YasasiiAkuma	0.928571
MomoyamaHaikagura	Joouari	0.866667
MomoyamaHaikagura	PrayerHaNemurenai	0.866667
MomoyamaHaikagura	Ningyoushi	1.0
MomoyamaHaikagura	YumeiroCooking	1.0
MomoyamaHaikagura	Saisoku	0.866667
MomoyamaHaikagura	PikaruGenkiDesu	1.0
MomoyamaHaikagura	KatteNiKaizoEd	1.0
MomoyamaHaikagura	HealingPlanet	1.0
MomoyamaHaikagura	Kiseiju	1.0
MomoyamaHaikagura	BlackJack	1.0
MomoyamaHaikagura	HeiseiJimen	1.0
MomoyamaHaikagura	GOOD_KISS_Ver2	0.928571
MomoyamaHaikagura	KatteNiKaizoSt	0.933333
MomoyamaHaikagura	PlatinumJungle	0.928571
MomoyamaHaikagura	AppareKappore	0.933333
JijiBabaFight	SayonaraZetsubouSenseiSt	1.0
JijiBabaFight	HarukaRefrain	0.882353
JijiBabaFight	OlympusNoBoron	0.947368
JijiBabaFight	DualJustice	0.941176
JijiBabaFight	EvaLady	0.944444
JijiBabaFight	MoeruOnisan_vol19	0.823529
JijiBabaFight	MunakataKyoujiuDenkikou	1.0
JijiBabaFight	TaiyouNiSmash	1.0
JijiBabaFight	ToutaMairimasu	1.0
JijiBabaFight	MagicStarGakuin	0.866667
JijiBabaFight	UltraEleven	0.888889
JijiBabaFight	DollGun	1.0
JijiBabaFight	KarappoHighschool	0.947368
JijiBabaFight	BurariTessenTorimonocho	0.944444
JijiBabaFight	LoveHina_vol01	0.882353
JijiBabaFight	AisazuNihaIrarenai	0.9375
JijiBabaFight	Raphael	0.894737
JijiBabaFight	SeisinkiVulnus	1.0
JijiBabaFight	EverydayOsakanaChan	0.9375
JijiBabaFight	LoveHina_vol14	0.941176
JijiBabaFight	BakuretsuKungFuGirl	1.0
JijiBabaFight	SayonaraZetsubouSenseiEd	1.0
JijiBabaFight	JangiriPonpon	0.944444
JijiBabaFight	SyabondamaKieta	0.9375
JijiBabaFight	Donburakokko	0.9375
JijiBabaFight	GakuenNoise	0.941176
JijiBabaFight	YoumaKourin	1.0
JijiBabaFight	MiraiSan	1.0
JijiBabaFight	YukiNoFuruMachi	0.9375
JijiBabaFight	TapkunNoTanteisitsu	0.888889
JijiBabaFight	HaruichibanNoFukukoro	0.941176
JijiBabaFight	AkkeraKanjinchou	1.0
JijiBabaFight	MeteoSanStrikeDesu	0.944444
JijiBabaFight	ParaisoRoad	0.941176
JijiBabaFight	PsychoStaff	0.9375
JijiBabaFight	MitsumeGaTooru	0.777778
JijiBabaFight	SaladDays_vol18	0.9375
JijiBabaFight	KimiHaBokuNoTaiyouDa	0.944444
JijiBabaFight	TouyouKidan	0.95
JijiBabaFight	HyougeMono	1.0
JijiBabaFight	ReveryEarth	0.941176
JijiBabaFight	TsubasaNoKioku	0.882353
JijiBabaFight	HinagikuKenzan	1.0
JijiBabaFight	SaladDays_vol01	0.875
JijiBabaFight	RinToSiteSippuNoNaka	1.0
JijiBabaFight	HighschoolKimengumi_vol01	0.941176
JijiBabaFight	HanzaiKousyouninMinegishiEitarou	0.941176
JijiBabaFight	OL_Lunch	0.928571
JijiBabaFight	HisokaReturns	0.9375
JijiBabaFight	MukoukizuNoChonbo	0.846154
JijiBabaFight	Arisa	0.941176
JijiBabaFight	UnbalanceTokyo	1.0
JijiBabaFight	TennenSenshiG	0.875
JijiBabaFight	WarewareHaOniDearu	1.0
JijiBabaFight	Akuhamu	1.0
JijiBabaFight	MemorySeijin	1.0
JijiBabaFight	SonokiDeABC	0.882353
JijiBabaFight	ByebyeC-BOY	0.9375
JijiBabaFight	Hamlet	0.84
JijiBabaFight	KuroidoGanka	1.0
JijiBabaFight	SamayoeruSyonenNiJunaiWo	0.9375
JijiBabaFight	Buddha	0.944444
JijiBabaFight	Count3DeKimeteAgeru	0.823529
JijiBabaFight	LancelotFullThrottle	0.941176
JijiBabaFight	RisingGirl	0.947368
JijiBabaFight	YamatoNoHane	1.0
JijiBabaFight	Belmondo	0.941176
JijiBabaFight	BEMADER_P	0.944444
JijiBabaFight	KonnaBlackJackWaIyada	0.933333
JijiBabaFight	MagicianLoad	0.9375
JijiBabaFight	ShimatteIkouze_vol01	0.833333
JijiBabaFight	Jin	0.882353
JijiBabaFight	GinNoChimera	0.941176
JijiBabaFight	KoukouNoHitotachi	0.928571
JijiBabaFight	EienNoWith	1.0
JijiBabaFight	DareMoNeteWaNaranu	0.928571
JijiBabaFight	Jyovolley	0.9375
JijiBabaFight	BokuHaSitatakaKun	0.941176
JijiBabaFight	HighschoolKimengumi_vol20	0.9375
JijiBabaFight	YumeNoKayoiji	0.941176
JijiBabaFight	NichijouSoup	0.823529
JijiBabaFight	UchuKigekiM774	0.933333
JijiBabaFight	MAD_STONE	1.0
JijiBabaFight	MariaSamaNihaNaisyo	1.0
JijiBabaFight	ShimatteIkouze_vol26	0.888889
JijiBabaFight	MoeruOnisan_vol01	0.875
JijiBabaFight	ARMS	1.0
JijiBabaFight	MutekiBoukenSyakuma	1.0
JijiBabaFight	MadouTaiga	0.933333
JijiBabaFight	TasogareTsushin	0.941176
JijiBabaFight	GarakutayaManta	0.941176
JijiBabaFight	Nekodama	1.0
JijiBabaFight	OhWareraRettouSeitokai	0.941176
JijiBabaFight	TensiNoHaneToAkumaNoShippo	0.9375
JijiBabaFight	MayaNoAkaiKutsu	1.0
JijiBabaFight	UchiNoNyan'sDiary	0.933333
JijiBabaFight	KyokugenCyclone	1.0
JijiBabaFight	PrismHeart	1.0
JijiBabaFight	AosugiruHaru	1.0
JijiBabaFight	That'sIzumiko	1.0
JijiBabaFight	PLANET7	1.0
JijiBabaFight	TotteokiNoABC	0.9375
JijiBabaFight	YasasiiAkuma	0.9375
JijiBabaFight	Joouari	1.0
JijiBabaFight	PrayerHaNemurenai	0.941176
JijiBabaFight	Ningyoushi	0.9375
JijiBabaFight	YumeiroCooking	0.941176
JijiBabaFight	Saisoku	0.941176
JijiBabaFight	PikaruGenkiDesu	0.875
JijiBabaFight	KatteNiKaizoEd	1.0
JijiBabaFight	HealingPlanet	1.0
JijiBabaFight	Kiseiju	0.952381
JijiBabaFight	BlackJack	0.894737
JijiBabaFight	HeiseiJimen	0.888889
JijiBabaFight	GOOD_KISS_Ver2	0.875
JijiBabaFight	KatteNiKaizoSt	0.941176
JijiBabaFight	PlatinumJungle	1.0
JijiBabaFight	AppareKappore	0.941176
SayonaraZetsubouSenseiSt	HarukaRefrain	0.888889
SayonaraZetsubouSenseiSt	OlympusNoBoron	1.0
SayonaraZetsubouSenseiSt	DualJustice	0.944444
SayonaraZetsubouSenseiSt	EvaLady	0.842105
SayonaraZetsubouSenseiSt	MoeruOnisan_vol19	1.0
SayonaraZetsubouSenseiSt	MunakataKyoujiuDenkikou	0.952381
SayonaraZetsubouSenseiSt	TaiyouNiSmash	1.0
SayonaraZetsubouSenseiSt	ToutaMairimasu	0.947368
SayonaraZetsubouSenseiSt	MagicStarGakuin	0.9375
SayonaraZetsubouSenseiSt	UltraEleven	1.0
SayonaraZetsubouSenseiSt	DollGun	0.944444
SayonaraZetsubouSenseiSt	KarappoHighschool	1.0
SayonaraZetsubouSenseiSt	BurariTessenTorimonocho	0.894737
SayonaraZetsubouSenseiSt	LoveHina_vol01	1.0
SayonaraZetsubouSenseiSt	AisazuNihaIrarenai	0.882353
SayonaraZetsubouSenseiSt	Raphael	1.0
SayonaraZetsubouSenseiSt	SeisinkiVulnus	1.0
SayonaraZetsubouSenseiSt	EverydayOsakanaChan	0.882353
SayonaraZetsubouSenseiSt	LoveHina_vol14	1.0
SayonaraZetsubouSenseiSt	BakuretsuKungFuGirl	1.0
SayonaraZetsubouSenseiSt	SayonaraZetsubouSenseiEd	0.5
SayonaraZetsubouSenseiSt	JangiriPonpon	1.0
SayonaraZetsubouSenseiSt	SyabondamaKieta	0.882353
SayonaraZetsubouSenseiSt	Donburakokko	0.941176
SayonaraZetsubouSenseiSt	GakuenNoise	1.0
SayonaraZetsubouSenseiSt	YoumaKourin	0.947368
SayonaraZetsubouSenseiSt	MiraiSan	1.0
SayonaraZetsubouSenseiSt	YukiNoFuruMachi	1.0
SayonaraZetsubouSenseiSt	TapkunNoTanteisitsu	0.947368
SayonaraZetsubouSenseiSt	HaruichibanNoFukukoro	0.944444
SayonaraZetsubouSenseiSt	AkkeraKanjinchou	0.941176
SayonaraZetsubouSenseiSt	MeteoSanStrikeDesu	1.0
SayonaraZetsubouSenseiSt	ParaisoRoad	0.888889
SayonaraZetsubouSenseiSt	PsychoStaff	0.882353
SayonaraZetsubouSenseiSt	MitsumeGaTooru	0.947368
SayonaraZetsubouSenseiSt	SaladDays_vol18	0.882353
SayonaraZetsubouSenseiSt	KimiHaBokuNoTaiyouDa	0.947368
SayonaraZetsubouSenseiSt	TouyouKidan	0.904762
SayonaraZetsubouSenseiSt	HyougeMono	1.0
SayonaraZetsubouSenseiSt	ReveryEarth	0.944444
SayonaraZetsubouSenseiSt	TsubasaNoKioku	1.0
SayonaraZetsubouSenseiSt	HinagikuKenzan	0.941176
SayonaraZetsubouSenseiSt	SaladDays_vol01	0.882353
SayonaraZetsubouSenseiSt	RinToSiteSippuNoNaka	0.956522
SayonaraZetsubouSenseiSt	HighschoolKimengumi_vol01	0.944444
SayonaraZetsubouSenseiSt	HanzaiKousyouninMinegishiEitarou	0.888889
SayonaraZetsubouSenseiSt	OL_Lunch	1.0
SayonaraZetsubouSenseiSt	HisokaReturns	0.882353
SayonaraZetsubouSenseiSt	MukoukizuNoChonbo	0.928571
SayonaraZetsubouSenseiSt	Arisa	0.833333
SayonaraZetsubouSenseiSt	UnbalanceTokyo	0.941176
SayonaraZetsubouSenseiSt	TennenSenshiG	0.941176
SayonaraZetsubouSenseiSt	WarewareHaOniDearu	0.944444
SayonaraZetsubouSenseiSt	Akuhamu	0.9375
SayonaraZetsubouSenseiSt	MemorySeijin	0.944444
SayonaraZetsubouSenseiSt	SonokiDeABC	0.944444
SayonaraZetsubouSenseiSt	ByebyeC-BOY	0.941176
SayonaraZetsubouSenseiSt	Hamlet	0.923077
SayonaraZetsubouSenseiSt	KuroidoGanka	0.833333
SayonaraZetsubouSenseiSt	SamayoeruSyonenNiJunaiWo	1.0
SayonaraZetsubouSenseiSt	Buddha	0.947368
SayonaraZetsubouSenseiSt	Count3DeKimeteAgeru	0.888889
SayonaraZetsubouSenseiSt	LancelotFullThrottle	0.888889
SayonaraZetsubouSenseiSt	RisingGirl	0.95
SayonaraZetsubouSenseiSt	YamatoNoHane	1.0
SayonaraZetsubouSenseiSt	Belmondo	1.0
SayonaraZetsubouSenseiSt	BEMADER_P	0.894737
SayonaraZetsubouSenseiSt	KonnaBlackJackWaIyada	0.9375
SayonaraZetsubouSenseiSt	MagicianLoad	0.882353
SayonaraZetsubouSenseiSt	ShimatteIkouze_vol01	1.0
SayonaraZetsubouSenseiSt	Jin	1.0
SayonaraZetsubouSenseiSt	GinNoChimera	1.0
SayonaraZetsubouSenseiSt	KoukouNoHitotachi	1.0
SayonaraZetsubouSenseiSt	EienNoWith	1.0
SayonaraZetsubouSenseiSt	DareMoNeteWaNaranu	1.0
SayonaraZetsubouSenseiSt	Jyovolley	0.882353
SayonaraZetsubouSenseiSt	BokuHaSitatakaKun	0.944444
SayonaraZetsubouSenseiSt	HighschoolKimengumi_vol20	0.882353
SayonaraZetsubouSenseiSt	YumeNoKayoiji	0.944444
SayonaraZetsubouSenseiSt	NichijouSoup	1.0
SayonaraZetsubouSenseiSt	UchuKigekiM774	1.0
SayonaraZetsubouSenseiSt	MAD_STONE	1.0
SayonaraZetsubouSenseiSt	MariaSamaNihaNaisyo	1.0
SayonaraZetsubouSenseiSt	ShimatteIkouze_vol26	1.0
SayonaraZetsubouSenseiSt	MoeruOnisan_vol01	0.882353
SayonaraZetsubouSenseiSt	ARMS	1.0
SayonaraZetsubouSenseiSt	MutekiBoukenSyakuma	0.941176
SayonaraZetsubouSenseiSt	MadouTaiga	0.9375
SayonaraZetsubouSenseiSt	TasogareTsushin	0.888889
SayonaraZetsubouSenseiSt	GarakutayaManta	1.0
SayonaraZetsubouSenseiSt	Nekodama	0.95
SayonaraZetsubouSenseiSt	OhWareraRettouSeitokai	1.0
SayonaraZetsubouSenseiSt	TensiNoHaneToAkumaNoShippo	1.0
SayonaraZetsubouSenseiSt	MayaNoAkaiKutsu	0.941176
SayonaraZetsubouSenseiSt	UchiNoNyan'sDiary	0.9375
SayonaraZetsubouSenseiSt	KyokugenCyclone	1.0
SayonaraZetsubouSenseiSt	PrismHeart	1.0
SayonaraZetsubouSenseiSt	AosugiruHaru	0.944444
SayonaraZetsubouSenseiSt	That'sIzumiko	1.0
SayonaraZetsubouSenseiSt	PLANET7	0.944444
SayonaraZetsubouSenseiSt	TotteokiNoABC	1.0
SayonaraZetsubouSenseiSt	YasasiiAkuma	1.0
SayonaraZetsubouSenseiSt	Joouari	1.0
SayonaraZetsubouSenseiSt	PrayerHaNemurenai	0.944444
SayonaraZetsubouSenseiSt	Ningyoushi	1.0
SayonaraZetsubouSenseiSt	YumeiroCooking	1.0
SayonaraZetsubouSenseiSt	Saisoku	1.0
SayonaraZetsubouSenseiSt	PikaruGenkiDesu	1.0
SayonaraZetsubouSenseiSt	KatteNiKaizoEd	0.894737
SayonaraZetsubouSenseiSt	HealingPlanet	1.0
SayonaraZetsubouSenseiSt	Kiseiju	0.863636
SayonaraZetsubouSenseiSt	BlackJack	0.9
SayonaraZetsubouSenseiSt	HeiseiJimen	0.947368
SayonaraZetsubouSenseiSt	GOOD_KISS_Ver2	1.0
SayonaraZetsubouSenseiSt	KatteNiKaizoSt	0.833333
SayonaraZetsubouSenseiSt	PlatinumJungle	0.941176
SayonaraZetsubouSenseiSt	AppareKappore	1.0
HarukaRefrain	OlympusNoBoron	1.0
HarukaRefrain	DualJustice	0.95
HarukaRefrain	EvaLady	0.904762
HarukaRefrain	MoeruOnisan_vol19	0.95
HarukaRefrain	MunakataKyoujiuDenkikou	1.0
HarukaRefrain	TaiyouNiSmash	0.947368
HarukaRefrain	ToutaMairimasu	0.952381
HarukaRefrain	MagicStarGakuin	1.0
HarukaRefrain	UltraEleven	1.0
HarukaRefrain	DollGun	0.95
HarukaRefrain	KarappoHighschool	1.0
HarukaRefrain	BurariTessenTorimonocho	0.952381
HarukaRefrain	LoveHina_vol01	0.9
HarukaRefrain	AisazuNihaIrarenai	0.947368
HarukaRefrain	Raphael	1.0
HarukaRefrain	SeisinkiVulnus	1.0
HarukaRefrain	EverydayOsakanaChan	0.947368
HarukaRefrain	LoveHina_vol14	1.0
HarukaRefrain	BakuretsuKungFuGirl	0.95
HarukaRefrain	SayonaraZetsubouSenseiEd	0.944444
HarukaRefrain	JangiriPonpon	0.904762
HarukaRefrain	SyabondamaKieta	1.0
HarukaRefrain	Donburakokko	1.0
HarukaRefrain	GakuenNoise	0.95
HarukaRefrain	YoumaKourin	0.952381
HarukaRefrain	MiraiSan	1.0
HarukaRefrain	YukiNoFuruMachi	0.894737
HarukaRefrain	TapkunNoTanteisitsu	0.904762
HarukaRefrain	HaruichibanNoFukukoro	0.95
HarukaRefrain	AkkeraKanjinchou	1.0
HarukaRefrain	MeteoSanStrikeDesu	0.904762
HarukaRefrain	ParaisoRoad	1.0
HarukaRefrain	PsychoStaff	0.842105
HarukaRefrain	MitsumeGaTooru	0.857143
HarukaRefrain	SaladDays_vol18	0.842105
HarukaRefrain	KimiHaBokuNoTaiyouDa	1.0
HarukaRefrain	TouyouKidan	0.956522
HarukaRefrain	HyougeMono	1.0
HarukaRefrain	ReveryEarth	1.0
HarukaRefrain	TsubasaNoKioku	1.0
HarukaRefrain	HinagikuKenzan	0.947368
HarukaRefrain	SaladDays_vol01	0.894737
HarukaRefrain	RinToSiteSippuNoNaka	0.92
HarukaRefrain	HighschoolKimengumi_vol01	0.95
HarukaRefrain	HanzaiKousyouninMinegishiEitarou	1.0
HarukaRefrain	OL_Lunch	0.882353
HarukaRefrain	HisokaReturns	0.894737
HarukaRefrain	MukoukizuNoChonbo	1.0
HarukaRefrain	Arisa	0.85
HarukaRefrain	UnbalanceTokyo	0.894737
